order_id,customer_id,order_date,cohort_month,tier,channel,revenue,month_number
30078,3594,2023-10-19,2023-09-01,Enterprise,Paid,312.34541930716944,1
30079,3594,2023-11-18,2023-09-01,Enterprise,Paid,299.01350388068903,2
30080,3594,2023-12-18,2023-09-01,Enterprise,Paid,302.05597591939596,3
30081,3594,2024-01-17,2023-09-01,Enterprise,Paid,307.84924416589774,4
30082,3594,2024-02-16,2023-09-01,Enterprise,Paid,304.978752967471,5
30083,3594,2024-03-17,2023-09-01,Enterprise,Paid,305.8168298791957,6
30084,3594,2024-04-16,2023-09-01,Enterprise,Paid,300.8190901217699,7
30085,3594,2024-05-16,2023-09-01,Enterprise,Paid,295.88710541024545,8
30086,3594,2024-06-15,2023-09-01,Enterprise,Paid,302.02754493598314,9
30087,3594,2024-07-15,2023-09-01,Enterprise,Paid,313.96801794573565,10
30088,3594,2024-08-14,2023-09-01,Enterprise,Paid,311.68956533523107,11
30089,3594,2024-09-13,2023-09-01,Enterprise,Paid,294.8348245220893,12
30090,3594,2024-10-13,2023-09-01,Enterprise,Paid,313.7785321221311,13
30091,3594,2024-11-12,2023-09-01,Enterprise,Paid,305.07214837538635,14
30092,3594,2024-12-12,2023-09-01,Enterprise,Paid,301.08171740274594,15
30093,3595,2023-10-24,2023-10-01,Basic,Referral,37.5785097324995,0
30094,3595,2023-11-23,2023-10-01,Basic,Referral,39.97706154692686,1
30095,3595,2023-12-23,2023-10-01,Basic,Referral,33.379209883029624,2
30096,3595,2024-01-22,2023-10-01,Basic,Referral,32.02166063889141,3
30097,3595,2024-02-21,2023-10-01,Basic,Referral,28.98212424825946,4
30098,3595,2024-03-22,2023-10-01,Basic,Referral,25.856428887778545,5
30099,3595,2024-04-21,2023-10-01,Basic,Referral,24.52298772221979,6
30100,3595,2024-05-21,2023-10-01,Basic,Referral,25.83052895361015,7
30101,3595,2024-06-20,2023-10-01,Basic,Referral,29.215114533098824,8
30102,3595,2024-07-20,2023-10-01,Basic,Referral,32.991815740829225,9
30103,3595,2024-08-19,2023-10-01,Basic,Referral,35.39085008708089,10
30104,3596,2023-09-27,2023-09-01,Basic,Organic,32.39423365983962,0
30105,3596,2023-10-27,2023-09-01,Basic,Organic,35.39590865846775,1
30106,3597,2024-02-07,2024-02-01,Basic,Referral,27.30192036647081,0
30107,3598,2024-04-23,2024-04-01,Basic,Organic,43.12788614153692,0
30108,3598,2024-05-23,2024-04-01,Basic,Organic,24.859812266144992,1
30109,3598,2024-06-22,2024-04-01,Basic,Organic,43.63655401492288,2
30110,3598,2024-07-22,2024-04-01,Basic,Organic,43.63178863099591,3
30111,3598,2024-08-21,2024-04-01,Basic,Organic,35.64799384656098,4
30112,3598,2024-09-20,2024-04-01,Basic,Organic,35.30376673145523,5
30113,3598,2024-10-20,2024-04-01,Basic,Organic,32.40134548117775,6
30114,3598,2024-11-19,2024-04-01,Basic,Organic,30.738028800209676,7
30115,3598,2024-12-19,2024-04-01,Basic,Organic,24.624434408296963,8
30116,3599,2024-01-05,2024-01-01,Basic,Referral,34.206295867471354,0
30117,3599,2024-02-04,2024-01-01,Basic,Referral,24.158247429511274,1
30118,3599,2024-03-05,2024-01-01,Basic,Referral,30.744686656580875,2
30119,3599,2024-04-04,2024-01-01,Basic,Referral,41.63090047404381,3
30120,3599,2024-05-04,2024-01-01,Basic,Referral,35.88649937409957,4
30121,3599,2024-06-03,2024-01-01,Basic,Referral,42.98699995860689,5
30122,3599,2024-07-03,2024-01-01,Basic,Referral,41.55955568224971,6
30123,3599,2024-08-02,2024-01-01,Basic,Referral,43.389834799101344,7
30124,3599,2024-09-01,2024-01-01,Basic,Referral,33.60300441194592,8
30125,3599,2024-10-01,2024-01-01,Basic,Referral,38.26903052636237,9
30126,3599,2024-10-31,2024-01-01,Basic,Referral,35.1192416392485,10
30127,3599,2024-11-30,2024-01-01,Basic,Referral,42.28122435439447,11
30128,3599,2024-12-30,2024-01-01,Basic,Referral,41.37610650077007,12
30129,3600,2023-08-06,2023-08-01,Basic,Organic,37.97044303622895,0
30130,3600,2023-09-05,2023-08-01,Basic,Organic,27.726428783343277,1
30131,3600,2023-10-05,2023-08-01,Basic,Organic,39.782007007438764,2
30132,3600,2023-11-04,2023-08-01,Basic,Organic,37.50068312916545,3
30133,3600,2023-12-04,2023-08-01,Basic,Organic,33.1759638303423,4
30134,3600,2024-01-03,2023-08-01,Basic,Organic,37.94410070681984,5
30135,3600,2024-02-02,2023-08-01,Basic,Organic,28.80798677535718,6
30136,3600,2024-03-03,2023-08-01,Basic,Organic,31.00386087825429,7
30137,3600,2024-04-02,2023-08-01,Basic,Organic,27.848706364266043,8
30138,3600,2024-05-02,2023-08-01,Basic,Organic,32.971167636866554,9
30139,3600,2024-06-01,2023-08-01,Basic,Organic,35.67218869587123,10
30140,3600,2024-07-01,2023-08-01,Basic,Organic,40.61443045580775,11
30141,3600,2024-07-31,2023-08-01,Basic,Organic,36.58162966814338,12
30142,3600,2024-08-30,2023-08-01,Basic,Organic,38.83620250270697,13
30143,3600,2024-09-29,2023-08-01,Basic,Organic,41.645276502321515,14
30144,3600,2024-10-29,2023-08-01,Basic,Organic,43.97477505008971,15
30145,3600,2024-11-28,2023-08-01,Basic,Organic,43.59734542369282,16
30146,3600,2024-12-28,2023-08-01,Basic,Organic,25.818771311568103,17
30147,3601,2024-04-06,2024-04-01,Basic,Paid,32.34552245080172,0
30148,3601,2024-05-06,2024-04-01,Basic,Paid,33.79074063428814,1
30149,3601,2024-06-05,2024-04-01,Basic,Paid,24.088756876586366,2
30150,3601,2024-07-05,2024-04-01,Basic,Paid,29.035514750656695,3
30151,3601,2024-08-04,2024-04-01,Basic,Paid,36.74256083272028,4
30152,3601,2024-09-03,2024-04-01,Basic,Paid,28.527903382016483,5
30153,3602,2023-09-23,2023-09-01,Enterprise,Referral,309.4592728915271,0
30154,3602,2023-10-23,2023-09-01,Enterprise,Referral,299.67163496490775,1
30155,3602,2023-11-22,2023-09-01,Enterprise,Referral,306.85392453039276,2
30156,3602,2023-12-22,2023-09-01,Enterprise,Referral,300.02409370727094,3
30157,3602,2024-01-21,2023-09-01,Enterprise,Referral,301.6575089237997,4
30158,3602,2024-02-20,2023-09-01,Enterprise,Referral,313.18435276949,5
30159,3602,2024-03-21,2023-09-01,Enterprise,Referral,305.8223696012259,6
30160,3602,2024-04-20,2023-09-01,Enterprise,Referral,313.13372892515775,7
30161,3602,2024-05-20,2023-09-01,Enterprise,Referral,313.30682110850734,8
30162,3602,2024-06-19,2023-09-01,Enterprise,Referral,311.91337161749027,9
30163,3602,2024-07-19,2023-09-01,Enterprise,Referral,294.22781346788213,10
30164,3602,2024-08-18,2023-09-01,Enterprise,Referral,301.7306913088404,11
30165,3602,2024-09-17,2023-09-01,Enterprise,Referral,306.6116312268071,12
30166,3602,2024-10-17,2023-09-01,Enterprise,Referral,300.8188756481876,13
30167,3602,2024-11-16,2023-09-01,Enterprise,Referral,309.2702373680289,14
30168,3602,2024-12-16,2023-09-01,Enterprise,Referral,300.32179653107573,15
30169,3603,2024-01-28,2024-01-01,Basic,Organic,38.590866242274174,0
30170,3603,2024-02-27,2024-01-01,Basic,Organic,28.68805720904151,1
30171,3603,2024-03-28,2024-01-01,Basic,Organic,39.538677549033636,2
30172,3603,2024-04-27,2024-01-01,Basic,Organic,39.94382211997054,3
30173,3603,2024-05-27,2024-01-01,Basic,Organic,38.84859956169734,4
30174,3603,2024-06-26,2024-01-01,Basic,Organic,28.965958209467328,5
30175,3603,2024-07-26,2024-01-01,Basic,Organic,43.83304102097541,6
30176,3603,2024-08-25,2024-01-01,Basic,Organic,42.22440602479328,7
30177,3603,2024-09-24,2024-01-01,Basic,Organic,38.81415797366676,8
30178,3603,2024-10-24,2024-01-01,Basic,Organic,41.494957645244796,9
30179,3603,2024-11-23,2024-01-01,Basic,Organic,31.43568145972908,10
30180,3603,2024-12-23,2024-01-01,Basic,Organic,32.226146353727415,11
30181,3604,2023-09-27,2023-09-01,Basic,Organic,25.593121413798066,0
30182,3604,2023-10-27,2023-09-01,Basic,Organic,34.98219873489486,1
30183,3604,2023-11-26,2023-09-01,Basic,Organic,29.227154851966855,2
30184,3604,2023-12-26,2023-09-01,Basic,Organic,32.014306143823724,3
30185,3604,2024-01-25,2023-09-01,Basic,Organic,28.31244197231981,4
30186,3604,2024-02-24,2023-09-01,Basic,Organic,26.260665433553907,5
30187,3604,2024-03-25,2023-09-01,Basic,Organic,43.29002477011177,6
30188,3604,2024-04-24,2023-09-01,Basic,Organic,25.703769496741327,7
30189,3604,2024-05-24,2023-09-01,Basic,Organic,28.813811177538735,8
30190,3604,2024-06-23,2023-09-01,Basic,Organic,32.386441702038375,9
30191,3605,2023-07-16,2023-07-01,Enterprise,Paid,302.1554433218069,0
30192,3605,2023-08-15,2023-07-01,Enterprise,Paid,307.9158508829574,1
30193,3605,2023-09-14,2023-07-01,Enterprise,Paid,297.8942696297703,2
30194,3605,2023-10-14,2023-07-01,Enterprise,Paid,310.0729921055881,3
30195,3605,2023-11-13,2023-07-01,Enterprise,Paid,305.12648543591234,4
30196,3605,2023-12-13,2023-07-01,Enterprise,Paid,312.89326829532166,5
30197,3605,2024-01-12,2023-07-01,Enterprise,Paid,301.58011040808225,6
30198,3605,2024-02-11,2023-07-01,Enterprise,Paid,300.4535388502788,7
30199,3605,2024-03-12,2023-07-01,Enterprise,Paid,295.59065516794806,8
30200,3605,2024-04-11,2023-07-01,Enterprise,Paid,310.97587507817747,9
30201,3605,2024-05-11,2023-07-01,Enterprise,Paid,311.81636661697144,10
30202,3605,2024-06-10,2023-07-01,Enterprise,Paid,295.5604416392825,11
30203,3605,2024-07-10,2023-07-01,Enterprise,Paid,298.0901869841978,12
30204,3605,2024-08-09,2023-07-01,Enterprise,Paid,297.8409735318819,13
30205,3605,2024-09-08,2023-07-01,Enterprise,Paid,313.6007508684468,14
30206,3605,2024-10-08,2023-07-01,Enterprise,Paid,300.9475622432701,15
30207,3605,2024-11-07,2023-07-01,Enterprise,Paid,296.829687468978,16
30208,3605,2024-12-07,2023-07-01,Enterprise,Paid,311.16858592462347,17
30209,3606,2023-07-16,2023-07-01,Basic,Social,35.531119316931566,0
30210,3606,2023-08-15,2023-07-01,Basic,Social,28.452234700729434,1
30211,3607,2024-04-27,2024-04-01,Basic,Organic,25.63260006210974,0
30212,3607,2024-05-27,2024-04-01,Basic,Organic,35.657182031704345,1
30213,3607,2024-06-26,2024-04-01,Basic,Organic,36.9754612838175,2
30214,3607,2024-07-26,2024-04-01,Basic,Organic,41.436720741878176,3
30215,3608,2024-01-26,2024-01-01,Basic,Referral,37.56449199327112,0
30216,3608,2024-02-25,2024-01-01,Basic,Referral,37.70156848289915,1
30217,3608,2024-03-26,2024-01-01,Basic,Referral,29.32248478066094,2
30218,3608,2024-04-25,2024-01-01,Basic,Referral,24.844222559505987,3
30219,3608,2024-05-25,2024-01-01,Basic,Referral,35.960941944001746,4
30220,3609,2023-03-15,2023-03-01,Basic,Paid,39.46193601585911,0
30221,3609,2023-04-14,2023-03-01,Basic,Paid,40.838828031293986,1
30222,3609,2023-05-14,2023-03-01,Basic,Paid,36.549745144329094,2
30223,3609,2023-06-13,2023-03-01,Basic,Paid,27.48871360499627,3
30224,3609,2023-07-13,2023-03-01,Basic,Paid,38.56456779990462,4
30225,3609,2023-08-12,2023-03-01,Basic,Paid,43.33805856111836,5
30226,3609,2023-09-11,2023-03-01,Basic,Paid,31.63572355184512,6
30227,3609,2023-10-11,2023-03-01,Basic,Paid,36.72736838072226,7
30228,3609,2023-11-10,2023-03-01,Basic,Paid,31.66017770065891,8
30229,3609,2023-12-10,2023-03-01,Basic,Paid,27.59932452910514,9
30230,3609,2024-01-09,2023-03-01,Basic,Paid,42.56124867902675,10
30231,3609,2024-02-08,2023-03-01,Basic,Paid,43.61194994355654,11
30232,3609,2024-03-09,2023-03-01,Basic,Paid,37.0448147487709,12
30233,3609,2024-04-08,2023-03-01,Basic,Paid,41.99934128582066,13
30234,3609,2024-05-08,2023-03-01,Basic,Paid,32.432822371281844,14
30235,3609,2024-06-07,2023-03-01,Basic,Paid,38.895276708948344,15
30236,3609,2024-07-07,2023-03-01,Basic,Paid,24.6722910868789,16
30237,3609,2024-08-06,2023-03-01,Basic,Paid,39.478860608389546,17
30238,3609,2024-09-05,2023-03-01,Basic,Paid,40.90474464241362,18
30239,3610,2023-05-22,2023-05-01,Basic,Referral,36.49689979666422,0
30240,3610,2023-06-21,2023-05-01,Basic,Referral,38.17997714883765,1
30241,3610,2023-07-21,2023-05-01,Basic,Referral,31.135773731674078,2
30242,3610,2023-08-20,2023-05-01,Basic,Referral,36.31769352492795,3
30243,3610,2023-09-19,2023-05-01,Basic,Referral,32.10841590060331,4
30244,3610,2023-10-19,2023-05-01,Basic,Referral,34.4674206450742,5
30245,3611,2024-05-07,2024-05-01,Pro,Organic,99.95444226137552,0
30246,3611,2024-06-06,2024-05-01,Pro,Organic,99.61263014229537,1
30247,3611,2024-07-06,2024-05-01,Pro,Organic,104.52761254350116,2
30248,3611,2024-08-05,2024-05-01,Pro,Organic,94.36337574519357,3
30249,3611,2024-09-04,2024-05-01,Pro,Organic,110.85388929263641,4
30250,3611,2024-10-04,2024-05-01,Pro,Organic,107.47366143385369,5
30251,3611,2024-11-03,2024-05-01,Pro,Organic,108.76058624836705,6
30252,3611,2024-12-03,2024-05-01,Pro,Organic,100.76557570872012,7
30253,3612,2023-11-05,2023-11-01,Basic,Organic,34.37762913211523,0
30254,3612,2023-12-05,2023-11-01,Basic,Organic,26.827357837602367,1
30255,3612,2024-01-04,2023-11-01,Basic,Organic,38.18511146019968,2
30256,3612,2024-02-03,2023-11-01,Basic,Organic,40.51052785135889,3
30257,3612,2024-03-04,2023-11-01,Basic,Organic,35.9776445376271,4
30258,3612,2024-04-03,2023-11-01,Basic,Organic,30.357912401414975,5
30259,3612,2024-05-03,2023-11-01,Basic,Organic,27.125113273135995,6
30260,3612,2024-06-02,2023-11-01,Basic,Organic,35.180559218566685,7
30261,3612,2024-07-02,2023-11-01,Basic,Organic,37.856247959571206,8
30262,3612,2024-08-01,2023-11-01,Basic,Organic,27.194673837843563,9
30263,3612,2024-08-31,2023-11-01,Basic,Organic,43.07530203525428,10
30264,3612,2024-09-30,2023-11-01,Basic,Organic,41.68316730445327,11
30265,3612,2024-10-30,2023-11-01,Basic,Organic,29.760459281390375,12
30266,3612,2024-11-29,2023-11-01,Basic,Organic,31.026994852377843,13
30267,3612,2024-12-29,2023-11-01,Basic,Organic,37.25927896147779,14
30268,3613,2023-11-06,2023-11-01,Enterprise,Organic,296.4645133398816,0
30269,3613,2023-12-06,2023-11-01,Enterprise,Organic,313.13508526457423,1
30270,3613,2024-01-05,2023-11-01,Enterprise,Organic,305.3867157145586,2
30271,3613,2024-02-04,2023-11-01,Enterprise,Organic,296.94099878299465,3
30272,3613,2024-03-05,2023-11-01,Enterprise,Organic,312.11365120007997,4
30273,3613,2024-04-04,2023-11-01,Enterprise,Organic,307.1959203444393,5
30274,3613,2024-05-04,2023-11-01,Enterprise,Organic,306.5391969327736,6
30275,3613,2024-06-03,2023-11-01,Enterprise,Organic,295.1852330419641,7
30276,3613,2024-07-03,2023-11-01,Enterprise,Organic,302.18439400845693,8
30277,3613,2024-08-02,2023-11-01,Enterprise,Organic,310.37013752682833,9
30278,3613,2024-09-01,2023-11-01,Enterprise,Organic,298.99216662859527,10
30279,3613,2024-10-01,2023-11-01,Enterprise,Organic,301.53060107097457,11
30280,3613,2024-10-31,2023-11-01,Enterprise,Organic,306.26513296208594,12
30281,3613,2024-11-30,2023-11-01,Enterprise,Organic,299.1382205164369,13
30282,3613,2024-12-30,2023-11-01,Enterprise,Organic,312.5390062671828,14
30283,3614,2023-12-02,2023-12-01,Basic,Social,38.00131307724847,0
30284,3614,2024-01-01,2023-12-01,Basic,Social,38.786076718098556,1
30285,3615,2024-01-17,2024-01-01,Basic,Social,41.407527507389545,0
30286,3616,2023-03-11,2023-03-01,Basic,Paid,34.00479905643262,0
30287,3617,2024-03-27,2024-03-01,Basic,Paid,30.634716468623427,0
30288,3617,2024-04-26,2024-03-01,Basic,Paid,41.87784226471108,1
30289,3617,2024-05-26,2024-03-01,Basic,Paid,32.024779026896404,2
30290,3617,2024-06-25,2024-03-01,Basic,Paid,30.385741702781495,3
30291,3617,2024-07-25,2024-03-01,Basic,Paid,35.24541908382511,4
30292,3617,2024-08-24,2024-03-01,Basic,Paid,28.466664348844503,5
30293,3617,2024-09-23,2024-03-01,Basic,Paid,32.55045595036826,6
30294,3617,2024-10-23,2024-03-01,Basic,Paid,40.35233680732742,7
30295,3617,2024-11-22,2024-03-01,Basic,Paid,24.492259301725028,8
30296,3617,2024-12-22,2024-03-01,Basic,Paid,25.060306119785658,9
30297,3618,2023-08-06,2023-08-01,Pro,Organic,95.03959361078529,0
30298,3618,2023-09-05,2023-08-01,Pro,Organic,101.50327949941062,1
30299,3618,2023-10-05,2023-08-01,Pro,Organic,102.72784874886113,2
30300,3618,2023-11-04,2023-08-01,Pro,Organic,97.7466365999273,3
30301,3618,2023-12-04,2023-08-01,Pro,Organic,102.2649654901777,4
30302,3618,2024-01-03,2023-08-01,Pro,Organic,103.84203523176781,5
30303,3618,2024-02-02,2023-08-01,Pro,Organic,108.3740431891757,6
30304,3618,2024-03-03,2023-08-01,Pro,Organic,104.2996797814212,7
30305,3618,2024-04-02,2023-08-01,Pro,Organic,99.38785938496646,8
30306,3618,2024-05-02,2023-08-01,Pro,Organic,96.54070704696869,9
30307,3618,2024-06-01,2023-08-01,Pro,Organic,98.62497136294088,10
30308,3618,2024-07-01,2023-08-01,Pro,Organic,97.39245228588669,11
30309,3618,2024-07-31,2023-08-01,Pro,Organic,102.6627475324938,12
30310,3618,2024-08-30,2023-08-01,Pro,Organic,105.12029217357579,13
30311,3618,2024-09-29,2023-08-01,Pro,Organic,100.3242876486554,14
30312,3618,2024-10-29,2023-08-01,Pro,Organic,110.40719853265851,15
30313,3618,2024-11-28,2023-08-01,Pro,Organic,103.7609117923755,16
30314,3618,2024-12-28,2023-08-01,Pro,Organic,105.87373367706356,17
30315,3619,2023-05-04,2023-05-01,Pro,Paid,110.135169907083,0
30316,3619,2023-06-03,2023-05-01,Pro,Paid,98.83866765708046,1
30317,3619,2023-07-03,2023-05-01,Pro,Paid,104.02977768604853,2
30318,3619,2023-08-02,2023-05-01,Pro,Paid,98.6069348381536,3
30319,3619,2023-09-01,2023-05-01,Pro,Paid,109.62513213847535,4
30320,3619,2023-10-01,2023-05-01,Pro,Paid,112.78241837740862,5
30321,3619,2023-10-31,2023-05-01,Pro,Paid,111.86373517034045,6
30322,3619,2023-11-30,2023-05-01,Pro,Paid,103.80322871007384,7
30323,3619,2023-12-30,2023-05-01,Pro,Paid,105.94652850171157,8
30324,3619,2024-01-29,2023-05-01,Pro,Paid,101.12330894986168,9
30325,3619,2024-02-28,2023-05-01,Pro,Paid,104.19074157569841,10
30326,3619,2024-03-29,2023-05-01,Pro,Paid,113.73136619922678,11
30327,3619,2024-04-28,2023-05-01,Pro,Paid,108.15567627561241,12
30328,3619,2024-05-28,2023-05-01,Pro,Paid,110.24756073808356,13
30329,3619,2024-06-27,2023-05-01,Pro,Paid,101.87214142988637,14
30330,3619,2024-07-27,2023-05-01,Pro,Paid,103.99146963794993,15
30331,3619,2024-08-26,2023-05-01,Pro,Paid,100.41528806231301,16
30332,3619,2024-09-25,2023-05-01,Pro,Paid,97.98826642191221,17
30333,3619,2024-10-25,2023-05-01,Pro,Paid,108.96688387371898,18
30334,3619,2024-11-24,2023-05-01,Pro,Paid,101.30357342561314,19
30335,3619,2024-12-24,2023-05-01,Pro,Paid,109.94468272475484,20
30336,3620,2023-03-20,2023-03-01,Basic,Paid,33.17586795511186,0
30337,3620,2023-04-19,2023-03-01,Basic,Paid,31.65988415191921,1
30338,3621,2023-06-02,2023-06-01,Pro,Paid,94.9765484591526,0
30339,3621,2023-07-02,2023-06-01,Pro,Paid,110.05231445288437,1
30340,3622,2023-05-01,2023-05-01,Enterprise,Paid,310.2321490078027,0
30341,3622,2023-05-31,2023-05-01,Enterprise,Paid,298.15588733122667,1
30342,3622,2023-06-30,2023-05-01,Enterprise,Paid,295.89880553470874,2
30343,3622,2023-07-30,2023-05-01,Enterprise,Paid,309.3049740820558,3
30344,3622,2023-08-29,2023-05-01,Enterprise,Paid,313.7429972991909,4
30345,3622,2023-09-28,2023-05-01,Enterprise,Paid,313.37865187588113,5
30346,3622,2023-10-28,2023-05-01,Enterprise,Paid,300.8114041491217,6
30347,3622,2023-11-27,2023-05-01,Enterprise,Paid,296.78262583587684,7
30348,3622,2023-12-27,2023-05-01,Enterprise,Paid,296.60883647893434,8
30349,3622,2024-01-26,2023-05-01,Enterprise,Paid,306.5831569802451,9
30350,3622,2024-02-25,2023-05-01,Enterprise,Paid,307.8079732782477,10
30351,3622,2024-03-26,2023-05-01,Enterprise,Paid,306.23856045728917,11
30352,3622,2024-04-25,2023-05-01,Enterprise,Paid,302.00827328655055,12
30353,3622,2024-05-25,2023-05-01,Enterprise,Paid,310.3322117071098,13
30354,3622,2024-06-24,2023-05-01,Enterprise,Paid,311.5001428185791,14
30355,3622,2024-07-24,2023-05-01,Enterprise,Paid,305.5602790243734,15
30356,3622,2024-08-23,2023-05-01,Enterprise,Paid,303.1004923969226,16
30357,3622,2024-09-22,2023-05-01,Enterprise,Paid,299.73369679060295,17
30358,3622,2024-10-22,2023-05-01,Enterprise,Paid,307.32694542215233,18
30359,3622,2024-11-21,2023-05-01,Enterprise,Paid,311.80135259686926,19
30360,3622,2024-12-21,2023-05-01,Enterprise,Paid,294.7715067586353,20
30361,3623,2024-01-13,2024-01-01,Basic,Organic,39.181872572668745,0
30362,3623,2024-02-12,2024-01-01,Basic,Organic,28.719854053466534,1
30363,3623,2024-03-13,2024-01-01,Basic,Organic,37.22485516499412,2
30364,3624,2023-04-02,2023-04-01,Enterprise,Referral,297.49517689733983,0
30365,3624,2023-05-02,2023-04-01,Enterprise,Referral,296.02836419486493,1
30366,3624,2023-06-01,2023-04-01,Enterprise,Referral,309.1648849963147,2
30367,3624,2023-07-01,2023-04-01,Enterprise,Referral,313.4959191177755,3
30368,3624,2023-07-31,2023-04-01,Enterprise,Referral,294.59327297275433,4
30369,3624,2023-08-30,2023-04-01,Enterprise,Referral,310.851478006855,5
30370,3624,2023-09-29,2023-04-01,Enterprise,Referral,299.53842893958745,6
30371,3624,2023-10-29,2023-04-01,Enterprise,Referral,312.40656348334625,7
30372,3624,2023-11-28,2023-04-01,Enterprise,Referral,295.1017707180467,8
30373,3624,2023-12-28,2023-04-01,Enterprise,Referral,305.78902717535834,9
30374,3624,2024-01-27,2023-04-01,Enterprise,Referral,313.2142882694619,10
30375,3624,2024-02-26,2023-04-01,Enterprise,Referral,308.25037405944875,11
30376,3624,2024-03-27,2023-04-01,Enterprise,Referral,309.97692584326245,12
30377,3624,2024-04-26,2023-04-01,Enterprise,Referral,303.4400268428838,13
30378,3624,2024-05-26,2023-04-01,Enterprise,Referral,311.98101960804297,14
30379,3624,2024-06-25,2023-04-01,Enterprise,Referral,306.7584196918775,15
30380,3624,2024-07-25,2023-04-01,Enterprise,Referral,294.5039346681279,16
30381,3624,2024-08-24,2023-04-01,Enterprise,Referral,297.4267092624836,17
30382,3624,2024-09-23,2023-04-01,Enterprise,Referral,302.83639153929016,18
30383,3624,2024-10-23,2023-04-01,Enterprise,Referral,305.8830046209673,19
30384,3624,2024-11-22,2023-04-01,Enterprise,Referral,308.74479860279575,20
30385,3624,2024-12-22,2023-04-01,Enterprise,Referral,303.1721491654141,21
30386,3625,2024-06-16,2024-06-01,Basic,Paid,28.92829002154875,0
30387,3626,2024-01-15,2024-01-01,Basic,Paid,24.76969431376405,0
30388,3626,2024-02-14,2024-01-01,Basic,Paid,43.31269569049456,1
30389,3627,2023-08-12,2023-08-01,Pro,Paid,95.95256427274862,0
30390,3627,2023-09-11,2023-08-01,Pro,Paid,98.03059837919709,1
30391,3627,2023-10-11,2023-08-01,Pro,Paid,111.2596203043745,2
30392,3627,2023-11-10,2023-08-01,Pro,Paid,104.28311926966268,3
30393,3627,2023-12-10,2023-08-01,Pro,Paid,96.40123244275836,4
30394,3627,2024-01-09,2023-08-01,Pro,Paid,108.08525572170215,5
30395,3627,2024-02-08,2023-08-01,Pro,Paid,111.83001805229016,6
30396,3627,2024-03-09,2023-08-01,Pro,Paid,107.41566808530702,7
30397,3627,2024-04-08,2023-08-01,Pro,Paid,98.07056813068304,8
30398,3627,2024-05-08,2023-08-01,Pro,Paid,107.55292909487692,9
30399,3627,2024-06-07,2023-08-01,Pro,Paid,107.44562909966338,10
30400,3627,2024-07-07,2023-08-01,Pro,Paid,111.17836880804823,11
30401,3627,2024-08-06,2023-08-01,Pro,Paid,96.18558644458884,12
30402,3627,2024-09-05,2023-08-01,Pro,Paid,101.73594669638261,13
30403,3627,2024-10-05,2023-08-01,Pro,Paid,107.63800953619861,14
30404,3627,2024-11-04,2023-08-01,Pro,Paid,94.43880350979236,15
30405,3627,2024-12-04,2023-08-01,Pro,Paid,99.94799823546346,16
30406,3628,2024-03-15,2024-03-01,Basic,Referral,30.795843049324507,0
30407,3628,2024-04-14,2024-03-01,Basic,Referral,35.48238053943399,1
30408,3628,2024-05-14,2024-03-01,Basic,Referral,39.030257519622374,2
30409,3628,2024-06-13,2024-03-01,Basic,Referral,30.11974626411721,3
30410,3628,2024-07-13,2024-03-01,Basic,Referral,37.00696374070988,4
30411,3628,2024-08-12,2024-03-01,Basic,Referral,34.231818790662544,5
30412,3628,2024-09-11,2024-03-01,Basic,Referral,33.827070903278745,6
30413,3628,2024-10-11,2024-03-01,Basic,Referral,41.152230840759046,7
30414,3628,2024-11-10,2024-03-01,Basic,Referral,25.209376336053538,8
30415,3628,2024-12-10,2024-03-01,Basic,Referral,32.68225086605364,9
30416,3629,2024-06-10,2024-06-01,Enterprise,Organic,296.48452015856077,0
30417,3629,2024-07-10,2024-06-01,Enterprise,Organic,299.9031511027745,1
30418,3629,2024-08-09,2024-06-01,Enterprise,Organic,295.55877537395395,2
30419,3629,2024-09-08,2024-06-01,Enterprise,Organic,297.9930755684901,3
30420,3629,2024-10-08,2024-06-01,Enterprise,Organic,304.3111337499744,4
30421,3629,2024-11-07,2024-06-01,Enterprise,Organic,313.27885406293905,5
30422,3629,2024-12-07,2024-06-01,Enterprise,Organic,298.95441623877065,6
30423,3630,2023-06-09,2023-06-01,Enterprise,Paid,301.8065196568578,0
30424,3630,2023-07-09,2023-06-01,Enterprise,Paid,295.8089001818749,1
30425,3630,2023-08-08,2023-06-01,Enterprise,Paid,301.02659707746704,2
30426,3630,2023-09-07,2023-06-01,Enterprise,Paid,311.36670299483285,3
30427,3630,2023-10-07,2023-06-01,Enterprise,Paid,297.26932497096993,4
30428,3630,2023-11-06,2023-06-01,Enterprise,Paid,303.38062104783404,5
30429,3630,2023-12-06,2023-06-01,Enterprise,Paid,310.686183785896,6
30430,3630,2024-01-05,2023-06-01,Enterprise,Paid,311.4280446513639,7
30431,3630,2024-02-04,2023-06-01,Enterprise,Paid,301.16305592768913,8
30432,3630,2024-03-05,2023-06-01,Enterprise,Paid,299.57404798824217,9
30433,3630,2024-04-04,2023-06-01,Enterprise,Paid,302.1223917960858,10
30434,3630,2024-05-04,2023-06-01,Enterprise,Paid,312.7623936146941,11
30435,3630,2024-06-03,2023-06-01,Enterprise,Paid,313.4399047054362,12
30436,3630,2024-07-03,2023-06-01,Enterprise,Paid,307.89959083763307,13
30437,3630,2024-08-02,2023-06-01,Enterprise,Paid,298.23623928487694,14
30438,3630,2024-09-01,2023-06-01,Enterprise,Paid,308.0345643888041,15
