customer_id,cohort_month,tier,acquisition_channel,signup_date
3738,2023-08-01,Pro,Paid,2023-08-27
3739,2023-08-01,Basic,Paid,2023-08-01
3740,2023-11-01,Pro,Organic,2023-11-25
3741,2023-05-01,Pro,Organic,2023-05-16
3742,2024-03-01,Pro,Referral,2024-03-24
3743,2023-09-01,Basic,Paid,2023-09-07
3744,2023-09-01,Pro,Paid,2023-09-25
3745,2023-02-01,Basic,Organic,2023-02-01
3746,2023-11-01,Basic,Paid,2023-11-18
3747,2023-05-01,Pro,Social,2023-05-16
3748,2023-11-01,Pro,Paid,2023-11-27
3749,2023-07-01,Enterprise,Paid,2023-07-04
3750,2023-10-01,Pro,Referral,2023-10-07
3751,2024-05-01,Pro,Organic,2024-05-26
3752,2024-01-01,Basic,Referral,2024-01-01
3753,2023-10-01,Basic,Organic,2023-10-01
3754,2023-01-01,Pro,Referral,2023-01-03
3755,2023-12-01,Basic,Social,2023-12-05
3756,2024-03-01,Pro,Paid,2024-03-20
3757,2024-03-01,Pro,Organic,2024-03-09
3758,2024-03-01,Basic,Referral,2024-03-15
3759,2023-10-01,Basic,Organic,2023-10-01
3760,2023-04-01,Basic,Paid,2023-04-16
3761,2023-12-01,Basic,Referral,2023-12-13
3762,2024-06-01,Basic,Paid,2024-06-11
3763,2024-01-01,Basic,Paid,2024-01-25
3764,2023-02-01,Pro,Paid,2023-02-25
3765,2023-02-01,Enterprise,Organic,2023-02-23
3766,2023-05-01,Basic,Social,2023-05-05
3767,2023-05-01,Basic,Organic,2023-05-23
3768,2023-08-01,Basic,Paid,2023-08-12
3769,2023-11-01,Basic,Paid,2023-11-03
3770,2024-04-01,Basic,Organic,2024-04-14
3771,2024-01-01,Pro,Paid,2024-01-03
3772,2023-07-01,Basic,Organic,2023-07-28
3773,2023-09-01,Basic,Organic,2023-09-22
3774,2024-06-01,Basic,Paid,2024-06-23
3775,2023-08-01,Basic,Organic,2023-08-25
3776,2023-08-01,Enterprise,Social,2023-08-05
3777,2024-05-01,Basic,Paid,2024-05-21
3778,2024-01-01,Basic,Referral,2024-01-16
3779,2023-01-01,Pro,Paid,2023-01-18
3780,2023-03-01,Basic,Paid,2023-03-07
3781,2023-08-01,Pro,Organic,2023-08-23
3782,2023-03-01,Pro,Paid,2023-03-29
3783,2023-06-01,Basic,Organic,2023-06-01
3784,2023-10-01,Basic,Paid,2023-10-13
3785,2023-06-01,Pro,Referral,2023-06-09
3786,2023-11-01,Basic,Referral,2023-11-13
3787,2023-04-01,Pro,Paid,2023-04-15
3788,2024-05-01,Pro,Organic,2024-05-04
3789,2023-02-01,Basic,Organic,2023-02-28
3790,2023-07-01,Basic,Paid,2023-07-24
3791,2023-10-01,Pro,Paid,2023-10-29
3792,2023-10-01,Basic,Organic,2023-10-21
3793,2023-08-01,Pro,Referral,2023-08-09
3794,2023-07-01,Pro,Paid,2023-07-07
3795,2023-06-01,Enterprise,Organic,2023-06-24
3796,2024-01-01,Pro,Paid,2024-01-13
3797,2023-06-01,Enterprise,Paid,2023-06-20
3798,2023-10-01,Pro,Paid,2023-10-08
3799,2023-03-01,Pro,Referral,2023-03-28
3800,2023-01-01,Pro,Referral,2023-01-09
3801,2023-01-01,Basic,Paid,2023-01-19
3802,2023-06-01,Basic,Paid,2023-06-21
3803,2023-07-01,Enterprise,Referral,2023-07-12
3804,2023-03-01,Basic,Paid,2023-03-10
3805,2023-02-01,Enterprise,Paid,2023-02-09
3806,2024-03-01,Enterprise,Referral,2024-03-26
3807,2023-07-01,Basic,Paid,2023-07-22
3808,2023-01-01,Enterprise,Social,2023-01-06
3809,2023-01-01,Basic,Referral,2023-01-15
3810,2024-06-01,Basic,Organic,2024-06-19
3811,2024-04-01,Basic,Paid,2024-04-07
3812,2023-03-01,Basic,Paid,2023-03-02
3813,2024-04-01,Basic,Paid,2024-04-06
3814,2023-01-01,Pro,Organic,2023-01-03
3815,2023-09-01,Pro,Referral,2023-09-07
3816,2023-09-01,Basic,Organic,2023-09-28
3817,2023-07-01,Basic,Paid,2023-07-01
3818,2023-02-01,Enterprise,Referral,2023-02-14
3819,2024-06-01,Enterprise,Paid,2024-06-08
3820,2023-02-01,Basic,Organic,2023-02-12
3821,2024-03-01,Pro,Paid,2024-03-12
3822,2023-12-01,Pro,Paid,2023-12-11
3823,2023-12-01,Basic,Paid,2023-12-12
3824,2024-03-01,Enterprise,Referral,2024-03-05
3825,2024-04-01,Pro,Paid,2024-04-14
3826,2023-03-01,Pro,Referral,2023-03-11
3827,2023-12-01,Pro,Paid,2023-12-18
3828,2023-06-01,Enterprise,Paid,2023-06-28
3829,2023-05-01,Pro,Paid,2023-05-27
3830,2023-06-01,Enterprise,Paid,2023-06-27
3831,2023-07-01,Pro,Paid,2023-07-27
3832,2024-02-01,Enterprise,Social,2024-02-18
3833,2023-02-01,Pro,Paid,2023-02-09
3834,2024-06-01,Pro,Organic,2024-06-08
3835,2023-11-01,Basic,Paid,2023-11-27
3836,2023-12-01,Pro,Paid,2023-12-22
3837,2024-01-01,Basic,Paid,2024-01-14
3838,2023-04-01,Basic,Paid,2023-04-05
3839,2023-07-01,Pro,Referral,2023-07-17
3840,2023-04-01,Basic,Social,2023-04-23
3841,2023-10-01,Basic,Paid,2023-10-27
3842,2023-07-01,Pro,Organic,2023-07-27
3843,2023-07-01,Basic,Organic,2023-07-04
3844,2023-07-01,Basic,Referral,2023-07-03
3845,2023-03-01,Basic,Social,2023-03-14
3846,2023-12-01,Pro,Organic,2023-12-20
3847,2023-10-01,Basic,Paid,2023-10-10
3848,2024-02-01,Pro,Social,2024-02-21
3849,2023-02-01,Pro,Social,2023-02-16
3850,2023-11-01,Basic,Organic,2023-11-16
3851,2024-01-01,Pro,Referral,2024-01-14
3852,2023-12-01,Enterprise,Paid,2023-12-01
3853,2024-01-01,Basic,Paid,2024-01-29
3854,2023-03-01,Basic,Paid,2023-03-03
3855,2023-08-01,Pro,Referral,2023-08-04
3856,2024-03-01,Basic,Paid,2024-03-20
3857,2024-04-01,Basic,Paid,2024-04-25
3858,2024-03-01,Basic,Paid,2024-03-01
3859,2023-05-01,Pro,Paid,2023-05-01
3860,2024-05-01,Basic,Paid,2024-05-15
3861,2023-09-01,Pro,Paid,2023-09-18
3862,2023-02-01,Basic,Organic,2023-02-17
3863,2024-04-01,Basic,Paid,2024-04-28
3864,2023-06-01,Basic,Paid,2023-06-14
3865,2023-04-01,Pro,Social,2023-04-03
3866,2023-07-01,Basic,Organic,2023-07-13
3867,2023-06-01,Pro,Organic,2023-06-06
3868,2023-08-01,Basic,Paid,2023-08-28
3869,2024-04-01,Basic,Paid,2024-04-23
3870,2023-04-01,Basic,Organic,2023-04-24
3871,2023-01-01,Basic,Paid,2023-01-23
3872,2024-02-01,Basic,Paid,2024-02-23
3873,2023-12-01,Pro,Organic,2023-12-16
3874,2023-02-01,Basic,Paid,2023-02-14
3875,2023-03-01,Basic,Organic,2023-03-22
3876,2023-12-01,Basic,Paid,2023-12-08
3877,2023-05-01,Basic,Organic,2023-05-19
3878,2023-06-01,Pro,Paid,2023-06-18
3879,2023-12-01,Pro,Paid,2023-12-26
3880,2023-06-01,Pro,Organic,2023-06-02
3881,2023-08-01,Basic,Paid,2023-08-24
3882,2024-01-01,Basic,Organic,2024-01-26
3883,2023-01-01,Basic,Paid,2023-01-19
3884,2024-05-01,Basic,Referral,2024-05-05
3885,2023-11-01,Enterprise,Referral,2023-11-26
3886,2023-07-01,Basic,Paid,2023-07-16
3887,2023-07-01,Basic,Paid,2023-07-21
3888,2024-06-01,Enterprise,Organic,2024-06-22
3889,2023-05-01,Enterprise,Organic,2023-05-25
3890,2023-03-01,Basic,Social,2023-03-03
3891,2023-06-01,Basic,Referral,2023-06-27
3892,2023-12-01,Enterprise,Referral,2023-12-14
3893,2023-02-01,Pro,Organic,2023-02-11
3894,2024-01-01,Basic,Paid,2024-01-12
3895,2024-01-01,Basic,Referral,2024-01-08
3896,2023-05-01,Basic,Social,2023-05-17
3897,2024-02-01,Pro,Referral,2024-02-06
3898,2023-08-01,Pro,Organic,2023-08-25
3899,2023-03-01,Basic,Organic,2023-03-03
3900,2024-06-01,Basic,Referral,2024-06-05
3901,2023-02-01,Basic,Paid,2023-02-15
3902,2023-11-01,Basic,Paid,2023-11-11
3903,2023-10-01,Enterprise,Paid,2023-10-16
3904,2024-01-01,Pro,Referral,2024-01-19
3905,2024-06-01,Enterprise,Paid,2024-06-22
3906,2023-05-01,Basic,Organic,2023-05-16
3907,2023-11-01,Pro,Paid,2023-11-03
3908,2023-09-01,Pro,Social,2023-09-28
3909,2023-10-01,Pro,Organic,2023-10-29
3910,2023-11-01,Enterprise,Paid,2023-11-12
3911,2023-10-01,Basic,Paid,2023-10-22
3912,2024-02-01,Basic,Paid,2024-02-22
3913,2023-07-01,Pro,Referral,2023-07-05
3914,2023-10-01,Basic,Paid,2023-10-23
3915,2024-06-01,Pro,Organic,2024-06-15
3916,2024-05-01,Basic,Referral,2024-05-29
3917,2023-10-01,Pro,Organic,2023-10-26
3918,2023-11-01,Basic,Paid,2023-11-16
3919,2023-12-01,Basic,Paid,2023-12-09
3920,2024-03-01,Pro,Organic,2024-03-20
3921,2023-03-01,Basic,Social,2023-03-27
3922,2024-06-01,Enterprise,Organic,2024-06-07
3923,2023-09-01,Enterprise,Paid,2023-09-18
3924,2023-09-01,Pro,Paid,2023-09-09
3925,2023-02-01,Enterprise,Paid,2023-02-16
3926,2023-04-01,Basic,Paid,2023-04-04
3927,2023-05-01,Basic,Paid,2023-05-26
3928,2023-02-01,Basic,Organic,2023-02-04
3929,2024-06-01,Pro,Organic,2024-06-04
3930,2024-02-01,Basic,Referral,2024-02-19
3931,2023-02-01,Basic,Paid,2023-02-20
3932,2023-09-01,Basic,Organic,2023-09-08
3933,2023-09-01,Enterprise,Paid,2023-09-08
3934,2023-05-01,Basic,Paid,2023-05-25
3935,2023-08-01,Basic,Social,2023-08-13
3936,2023-07-01,Pro,Organic,2023-07-06
3937,2023-03-01,Pro,Paid,2023-03-09
3938,2024-04-01,Basic,Organic,2024-04-14
3939,2023-08-01,Basic,Paid,2023-08-29
3940,2023-06-01,Enterprise,Organic,2023-06-01
3941,2023-08-01,Pro,Paid,2023-08-28
3942,2024-01-01,Basic,Organic,2024-01-28
3943,2023-03-01,Basic,Paid,2023-03-05
3944,2024-01-01,Enterprise,Referral,2024-01-01
3945,2024-06-01,Pro,Organic,2024-06-22
3946,2024-04-01,Basic,Referral,2024-04-11
3947,2023-11-01,Basic,Paid,2023-11-13
3948,2024-03-01,Pro,Paid,2024-03-23
3949,2023-03-01,Pro,Paid,2023-03-13
3950,2023-06-01,Pro,Organic,2023-06-11
3951,2023-12-01,Basic,Organic,2023-12-10
3952,2023-08-01,Basic,Referral,2023-08-01
3953,2023-08-01,Pro,Organic,2023-08-23
3954,2023-01-01,Basic,Paid,2023-01-13
3955,2023-01-01,Basic,Referral,2023-01-14
3956,2023-03-01,Basic,Paid,2023-03-09
3957,2023-12-01,Enterprise,Organic,2023-12-06
3958,2023-06-01,Basic,Paid,2023-06-17
3959,2024-05-01,Pro,Referral,2024-05-13
3960,2023-12-01,Basic,Organic,2023-12-23
3961,2023-06-01,Basic,Paid,2023-06-02
3962,2023-09-01,Basic,Social,2023-09-15
3963,2023-05-01,Basic,Referral,2023-05-09
3964,2023-06-01,Basic,Paid,2023-06-17
3965,2023-03-01,Basic,Organic,2023-03-02
3966,2023-06-01,Basic,Paid,2023-06-14
3967,2023-06-01,Basic,Referral,2023-06-07
3968,2023-03-01,Basic,Organic,2023-03-27
3969,2023-06-01,Pro,Referral,2023-06-18
3970,2023-12-01,Pro,Organic,2023-12-06
3971,2023-08-01,Pro,Paid,2023-08-06
3972,2023-09-01,Pro,Organic,2023-09-17
3973,2023-02-01,Basic,Organic,2023-02-16
3974,2023-05-01,Pro,Organic,2023-05-20
3975,2023-12-01,Pro,Organic,2023-12-08
3976,2024-03-01,Basic,Organic,2024-03-08
3977,2023-06-01,Pro,Referral,2023-06-03
3978,2024-01-01,Basic,Organic,2024-01-17
3979,2024-04-01,Pro,Paid,2024-04-18
3980,2024-01-01,Enterprise,Paid,2024-01-21
3981,2024-05-01,Basic,Paid,2024-05-23
3982,2024-01-01,Pro,Paid,2024-01-14
3983,2023-06-01,Pro,Paid,2023-06-26
3984,2023-02-01,Basic,Paid,2023-02-12
3985,2023-10-01,Basic,Social,2023-10-13
3986,2024-01-01,Basic,Organic,2024-01-16
3987,2023-07-01,Pro,Organic,2023-07-25
3988,2023-05-01,Basic,Paid,2023-05-25
3989,2023-05-01,Pro,Paid,2023-05-08
3990,2023-05-01,Basic,Organic,2023-05-15
3991,2023-09-01,Basic,Paid,2023-09-15
3992,2023-12-01,Enterprise,Paid,2023-12-14
3993,2023-02-01,Basic,Organic,2023-02-21
3994,2023-04-01,Basic,Organic,2023-04-15
3995,2024-01-01,Enterprise,Referral,2024-01-03
3996,2023-10-01,Basic,Paid,2023-10-16
3997,2023-02-01,Enterprise,Referral,2023-02-16
3998,2023-03-01,Basic,Organic,2023-03-17
3999,2023-06-01,Basic,Organic,2023-06-24
4000,2024-06-01,Basic,Organic,2024-06-07
4001,2024-05-01,Basic,Paid,2024-05-11
4002,2024-03-01,Basic,Paid,2024-03-12
4003,2023-02-01,Pro,Paid,2023-03-01
4004,2024-03-01,Pro,Paid,2024-03-17
4005,2023-02-01,Pro,Paid,2023-02-24
4006,2024-05-01,Basic,Social,2024-05-27
4007,2024-01-01,Basic,Referral,2024-01-24
4008,2023-09-01,Basic,Referral,2023-09-07
4009,2023-03-01,Pro,Organic,2023-03-08
4010,2023-02-01,Basic,Organic,2023-02-05
4011,2023-07-01,Basic,Organic,2023-07-26
4012,2023-05-01,Basic,Paid,2023-05-07
4013,2023-01-01,Enterprise,Organic,2023-01-02
4014,2023-09-01,Pro,Referral,2023-09-08
4015,2024-03-01,Enterprise,Organic,2024-03-22
4016,2024-04-01,Basic,Paid,2024-04-26
4017,2023-11-01,Pro,Social,2023-11-28
4018,2024-04-01,Enterprise,Organic,2024-04-18
4019,2024-06-01,Enterprise,Referral,2024-06-11
4020,2023-11-01,Pro,Paid,2023-11-27
4021,2024-05-01,Pro,Referral,2024-05-25
4022,2023-08-01,Basic,Organic,2023-08-16
4023,2023-09-01,Basic,Paid,2023-09-16
4024,2024-01-01,Basic,Paid,2024-01-26
4025,2023-09-01,Basic,Organic,2023-09-08
4026,2023-08-01,Enterprise,Organic,2023-08-29
4027,2023-05-01,Enterprise,Paid,2023-05-17
4028,2023-12-01,Basic,Paid,2023-12-19
4029,2023-11-01,Basic,Organic,2023-11-20
4030,2024-04-01,Enterprise,Paid,2024-04-25
4031,2023-11-01,Enterprise,Organic,2023-11-13
4032,2024-02-01,Basic,Paid,2024-02-01
4033,2023-11-01,Enterprise,Organic,2023-11-08
4034,2024-04-01,Enterprise,Paid,2024-04-13
4035,2023-07-01,Basic,Referral,2023-07-10
4036,2023-08-01,Pro,Organic,2023-08-06
4037,2023-11-01,Pro,Referral,2023-11-04
4038,2023-03-01,Basic,Referral,2023-03-05
4039,2024-06-01,Basic,Referral,2024-06-26
4040,2023-05-01,Enterprise,Organic,2023-05-06
4041,2023-02-01,Basic,Social,2023-02-12
4042,2023-12-01,Pro,Organic,2023-12-06
4043,2023-10-01,Basic,Organic,2023-10-19
4044,2023-03-01,Enterprise,Paid,2023-03-27
4045,2023-07-01,Pro,Referral,2023-07-27
4046,2024-04-01,Basic,Paid,2024-04-20
4047,2024-05-01,Basic,Paid,2024-05-05
4048,2023-03-01,Basic,Referral,2023-03-06
4049,2024-05-01,Basic,Paid,2024-05-23
4050,2023-10-01,Basic,Referral,2023-10-22
4051,2023-06-01,Pro,Referral,2023-06-12
4052,2024-05-01,Basic,Paid,2024-05-27
4053,2024-01-01,Basic,Social,2024-01-26
4054,2023-10-01,Pro,Organic,2023-10-15
4055,2023-05-01,Pro,Organic,2023-05-02
4056,2023-04-01,Basic,Social,2023-04-05
4057,2023-05-01,Pro,Organic,2023-05-11
4058,2023-11-01,Pro,Referral,2023-11-14
4059,2024-02-01,Basic,Paid,2024-02-22
4060,2024-06-01,Pro,Paid,2024-06-23
4061,2023-07-01,Enterprise,Paid,2023-07-12
4062,2023-06-01,Basic,Paid,2023-06-02
4063,2023-02-01,Pro,Referral,2023-02-13
4064,2023-06-01,Pro,Paid,2023-06-13
4065,2023-11-01,Basic,Referral,2023-11-24
4066,2024-02-01,Pro,Social,2024-02-25
4067,2023-06-01,Basic,Referral,2023-06-09
4068,2024-02-01,Basic,Referral,2024-02-11
4069,2023-05-01,Basic,Organic,2023-05-17
4070,2024-04-01,Enterprise,Social,2024-04-24
4071,2023-06-01,Basic,Referral,2023-06-21
4072,2023-12-01,Pro,Referral,2023-12-12
4073,2023-11-01,Basic,Paid,2023-11-27
4074,2024-05-01,Basic,Organic,2024-05-22
4075,2024-05-01,Basic,Paid,2024-05-17
4076,2023-07-01,Basic,Social,2023-07-26
4077,2023-02-01,Basic,Referral,2023-02-18
4078,2023-10-01,Pro,Referral,2023-10-02
4079,2023-10-01,Basic,Paid,2023-10-21
4080,2023-03-01,Basic,Referral,2023-03-15
4081,2023-08-01,Enterprise,Referral,2023-08-08
4082,2024-03-01,Basic,Referral,2024-03-28
4083,2023-02-01,Pro,Paid,2023-02-19
4084,2023-09-01,Basic,Organic,2023-09-08
4085,2023-02-01,Basic,Referral,2023-02-08
4086,2024-01-01,Basic,Organic,2024-01-03
4087,2023-09-01,Pro,Referral,2023-09-14
4088,2023-01-01,Pro,Social,2023-01-26
4089,2023-10-01,Pro,Paid,2023-10-16
4090,2023-07-01,Pro,Paid,2023-07-25
4091,2023-04-01,Enterprise,Social,2023-04-13
4092,2024-06-01,Pro,Organic,2024-06-21
4093,2023-07-01,Basic,Paid,2023-07-11
4094,2023-08-01,Enterprise,Organic,2023-08-05
4095,2023-09-01,Basic,Organic,2023-09-09
4096,2024-02-01,Basic,Paid,2024-02-24
4097,2023-06-01,Basic,Referral,2023-06-10
4098,2023-10-01,Enterprise,Paid,2023-10-21
4099,2023-03-01,Basic,Organic,2023-03-04
4100,2023-01-01,Enterprise,Organic,2023-01-25
4101,2023-09-01,Enterprise,Organic,2023-09-15
4102,2023-11-01,Basic,Referral,2023-11-25
4103,2024-06-01,Basic,Organic,2024-06-22
4104,2023-09-01,Pro,Paid,2023-09-03
4105,2023-12-01,Basic,Referral,2023-12-18
4106,2023-09-01,Pro,Social,2023-09-20
4107,2023-03-01,Enterprise,Organic,2023-03-11
4108,2023-06-01,Pro,Paid,2023-06-07
4109,2024-04-01,Enterprise,Referral,2024-04-12
4110,2023-01-01,Basic,Paid,2023-01-25
4111,2024-02-01,Basic,Paid,2024-02-26
4112,2024-01-01,Basic,Organic,2024-01-21
4113,2024-04-01,Pro,Referral,2024-04-03
4114,2023-08-01,Pro,Social,2023-08-25
4115,2024-04-01,Pro,Paid,2024-04-11
4116,2023-12-01,Basic,Organic,2023-12-15
4117,2023-07-01,Basic,Paid,2023-07-22
4118,2023-12-01,Pro,Paid,2023-12-27
4119,2023-01-01,Enterprise,Referral,2023-01-03
4120,2023-05-01,Pro,Paid,2023-05-18
4121,2023-04-01,Pro,Paid,2023-04-18
4122,2024-06-01,Pro,Paid,2024-06-20
4123,2023-02-01,Pro,Paid,2023-02-08
4124,2023-10-01,Pro,Paid,2023-10-02
4125,2023-04-01,Basic,Paid,2023-04-05
4126,2023-09-01,Pro,Social,2023-09-09
4127,2023-11-01,Pro,Social,2023-11-17
4128,2023-12-01,Basic,Paid,2023-12-10
4129,2024-02-01,Basic,Social,2024-02-11
4130,2023-06-01,Pro,Referral,2023-06-17
4131,2023-04-01,Basic,Organic,2023-04-09
4132,2023-11-01,Basic,Organic,2023-11-19
4133,2023-07-01,Pro,Organic,2023-07-02
4134,2023-09-01,Basic,Referral,2023-09-25
4135,2024-06-01,Enterprise,Organic,2024-06-23
4136,2024-06-01,Enterprise,Referral,2024-06-18
4137,2023-10-01,Enterprise,Paid,2023-10-04
4138,2024-01-01,Pro,Organic,2024-01-29
4139,2024-02-01,Basic,Paid,2024-02-24
4140,2023-02-01,Basic,Organic,2023-02-19
4141,2023-01-01,Basic,Paid,2023-01-16
4142,2023-12-01,Basic,Organic,2023-12-06
4143,2024-06-01,Enterprise,Organic,2024-06-11
4144,2023-06-01,Basic,Social,2023-06-23
4145,2023-04-01,Pro,Organic,2023-04-07
4146,2023-05-01,Basic,Social,2023-05-28
4147,2024-05-01,Basic,Paid,2024-05-22
4148,2024-05-01,Enterprise,Paid,2024-05-24
4149,2023-07-01,Basic,Organic,2023-07-14
4150,2023-07-01,Pro,Paid,2023-07-27
4151,2024-05-01,Basic,Organic,2024-05-19
4152,2024-02-01,Enterprise,Organic,2024-02-08
4153,2023-04-01,Pro,Organic,2023-04-20
4154,2024-04-01,Basic,Organic,2024-04-19
4155,2023-07-01,Pro,Paid,2023-07-19
4156,2023-06-01,Pro,Paid,2023-06-22
4157,2023-08-01,Basic,Organic,2023-08-08
4158,2023-02-01,Pro,Paid,2023-02-05
4159,2023-07-01,Basic,Organic,2023-07-01
4160,2023-07-01,Pro,Referral,2023-07-01
4161,2024-02-01,Basic,Organic,2024-02-05
4162,2023-05-01,Pro,Referral,2023-05-28
4163,2023-12-01,Basic,Paid,2023-12-22
4164,2024-05-01,Pro,Paid,2024-05-07
4165,2023-05-01,Basic,Paid,2023-05-28
4166,2023-08-01,Basic,Social,2023-08-14
4167,2023-02-01,Basic,Paid,2023-02-06
4168,2023-02-01,Pro,Referral,2023-02-24
4169,2024-03-01,Pro,Organic,2024-03-04
4170,2023-10-01,Basic,Organic,2023-10-14
4171,2023-01-01,Basic,Referral,2023-01-03
4172,2024-03-01,Basic,Paid,2024-03-15
4173,2023-07-01,Pro,Organic,2023-07-16
4174,2024-01-01,Basic,Paid,2024-01-15
4175,2023-05-01,Basic,Organic,2023-05-16
4176,2024-01-01,Basic,Social,2024-01-17
4177,2023-05-01,Basic,Referral,2023-05-17
4178,2023-09-01,Pro,Organic,2023-09-22
4179,2024-05-01,Pro,Referral,2024-05-01
4180,2023-03-01,Pro,Referral,2023-03-08
4181,2023-10-01,Basic,Organic,2023-10-22
4182,2024-06-01,Enterprise,Paid,2024-06-17
4183,2023-06-01,Pro,Social,2023-06-01
4184,2023-05-01,Enterprise,Paid,2023-05-23
4185,2024-06-01,Basic,Paid,2024-06-16
4186,2023-07-01,Basic,Referral,2023-07-24
4187,2024-02-01,Basic,Referral,2024-02-19
4188,2023-07-01,Pro,Paid,2023-07-20
4189,2023-12-01,Basic,Paid,2023-12-07
4190,2023-08-01,Basic,Referral,2023-08-12
4191,2024-04-01,Pro,Paid,2024-04-16
4192,2023-08-01,Basic,Paid,2023-08-23
4193,2023-03-01,Basic,Referral,2023-03-08
4194,2024-02-01,Enterprise,Organic,2024-02-14
4195,2024-06-01,Enterprise,Organic,2024-06-22
4196,2024-06-01,Basic,Organic,2024-06-24
4197,2023-07-01,Basic,Organic,2023-07-09
4198,2023-01-01,Enterprise,Paid,2023-01-09
4199,2024-03-01,Enterprise,Organic,2024-03-08
4200,2023-04-01,Basic,Organic,2023-04-20
4201,2024-06-01,Pro,Social,2024-06-08
4202,2023-02-01,Basic,Organic,2023-02-06
4203,2023-01-01,Enterprise,Paid,2023-01-07
4204,2024-02-01,Enterprise,Organic,2024-02-17
4205,2023-08-01,Enterprise,Organic,2023-08-14
4206,2023-12-01,Enterprise,Referral,2023-12-18
4207,2023-06-01,Basic,Organic,2023-06-21
4208,2023-01-01,Pro,Organic,2023-01-27
4209,2023-06-01,Basic,Organic,2023-06-06
4210,2023-07-01,Pro,Organic,2023-07-10
4211,2024-03-01,Basic,Paid,2024-03-20
4212,2023-05-01,Basic,Referral,2023-05-24
4213,2023-07-01,Basic,Referral,2023-07-25
4214,2023-10-01,Pro,Paid,2023-10-23
4215,2023-03-01,Pro,Organic,2023-03-13
4216,2023-01-01,Basic,Organic,2023-01-06
4217,2024-02-01,Basic,Referral,2024-02-07
4218,2023-03-01,Basic,Organic,2023-03-08
4219,2023-06-01,Basic,Paid,2023-06-18
4220,2024-05-01,Enterprise,Social,2024-05-29
4221,2023-11-01,Enterprise,Organic,2023-11-20
4222,2024-06-01,Pro,Organic,2024-06-15
4223,2024-02-01,Basic,Referral,2024-02-15
4224,2023-09-01,Basic,Paid,2023-09-24
4225,2023-01-01,Basic,Organic,2023-01-25
4226,2024-06-01,Basic,Organic,2024-06-19
4227,2023-04-01,Pro,Organic,2023-04-02
4228,2023-08-01,Pro,Paid,2023-08-28
4229,2023-04-01,Pro,Paid,2023-04-21
4230,2023-05-01,Basic,Organic,2023-05-29
4231,2023-08-01,Pro,Organic,2023-08-02
4232,2024-05-01,Enterprise,Paid,2024-05-03
4233,2023-08-01,Pro,Organic,2023-08-17
4234,2024-06-01,Basic,Organic,2024-06-18
4235,2023-05-01,Pro,Organic,2023-05-16
4236,2023-07-01,Basic,Referral,2023-07-23
4237,2023-03-01,Pro,Paid,2023-03-03
4238,2024-02-01,Pro,Paid,2024-02-24
4239,2023-11-01,Basic,Paid,2023-11-28
4240,2023-11-01,Basic,Referral,2023-11-25
4241,2023-01-01,Pro,Paid,2023-01-28
4242,2023-01-01,Basic,Organic,2023-01-24
4243,2023-03-01,Basic,Organic,2023-03-26
4244,2023-04-01,Basic,Referral,2023-04-21
4245,2023-12-01,Basic,Paid,2023-12-20
4246,2023-01-01,Pro,Social,2023-01-11
4247,2024-01-01,Pro,Referral,2024-01-17
4248,2023-10-01,Pro,Organic,2023-10-03
4249,2024-06-01,Pro,Paid,2024-06-19
4250,2024-06-01,Basic,Paid,2024-06-25
4251,2023-03-01,Basic,Referral,2023-03-10
4252,2024-05-01,Pro,Organic,2024-05-13
4253,2024-04-01,Basic,Paid,2024-04-01
4254,2023-02-01,Pro,Organic,2023-02-09
4255,2023-08-01,Basic,Paid,2023-08-03
4256,2023-12-01,Pro,Organic,2023-12-05
4257,2024-01-01,Basic,Organic,2024-01-14
4258,2023-05-01,Pro,Paid,2023-05-11
4259,2023-12-01,Pro,Paid,2023-12-27
4260,2023-06-01,Pro,Paid,2023-06-02
4261,2024-06-01,Pro,Paid,2024-06-02
4262,2024-02-01,Basic,Paid,2024-02-28
4263,2024-06-01,Basic,Paid,2024-06-01
4264,2024-05-01,Basic,Organic,2024-05-09
4265,2023-02-01,Enterprise,Referral,2023-02-09
4266,2024-05-01,Basic,Paid,2024-05-17
4267,2023-01-01,Basic,Referral,2023-01-28
4268,2023-06-01,Pro,Paid,2023-06-29
4269,2023-08-01,Pro,Paid,2023-08-25
4270,2023-07-01,Pro,Organic,2023-07-09
4271,2023-08-01,Basic,Organic,2023-08-23
4272,2024-01-01,Pro,Organic,2024-01-06
4273,2024-05-01,Pro,Paid,2024-05-24
4274,2023-10-01,Basic,Organic,2023-10-08
4275,2024-02-01,Pro,Organic,2024-02-24
4276,2024-05-01,Basic,Organic,2024-05-25
4277,2023-09-01,Basic,Referral,2023-09-27
4278,2024-01-01,Basic,Social,2024-01-13
4279,2023-06-01,Basic,Referral,2023-06-25
4280,2023-10-01,Enterprise,Organic,2023-10-13
4281,2023-08-01,Pro,Paid,2023-08-18
4282,2023-06-01,Basic,Social,2023-06-24
4283,2023-01-01,Pro,Paid,2023-01-10
4284,2024-02-01,Pro,Referral,2024-02-17
4285,2024-05-01,Pro,Social,2024-05-25
4286,2023-08-01,Pro,Paid,2023-08-18
4287,2024-05-01,Pro,Referral,2024-05-09
4288,2023-11-01,Pro,Organic,2023-11-20
4289,2023-02-01,Pro,Paid,2023-02-10
4290,2023-02-01,Enterprise,Organic,2023-02-07
4291,2023-07-01,Basic,Referral,2023-07-12
